file,duration,sample_rate,rms,peak,clipping_ratio,speech_ratio,silence_ratio,snr_estimate_db,decay_slope_db_per_s,spectral_centroid_hz,rolloff85_hz,tier
asr_final_20260809_191257_472.wav,2.96,16000,0.077936,0.5829,0.0,0.8197,0.1803,49.06,-203.1,846.9,1017.2,likely_quiet
asr_final_20260809_191326_047.wav,2.96,16000,0.075298,0.5253,0.0,0.881,0.119,49.01,346.5,686.8,815.5,likely_quiet
asr_final_20260809_191402_687.wav,2.96,16000,0.084466,0.6044,0.0,0.8401,0.1599,92.35,,708.2,823.3,likely_quiet
asr_final_20260809_191405_716.wav,2.816,16000,0.062113,0.8717,0.0,0.75,0.25,53.74,-209.5,800.2,1073.5,likely_quiet
asr_final_20260809_191439_631.wav,2.96,16000,0.080167,0.5888,0.0,0.8639,0.1361,60.38,403.0,685.7,814.5,likely_quiet
asr_final_20260809_191714_916.wav,2.96,16000,0.075502,0.5683,0.0,0.7721,0.2279,36.19,-7.8,847.7,1037.8,likely_quiet
asr_final_20260809_191738_501.wav,2.96,16000,0.063856,0.782,0.0,0.7075,0.2925,40.07,97.6,789.5,951.4,likely_quiet
asr_final_20260809_191820_207.wav,2.96,16000,0.078559,0.5394,0.0,0.8912,0.1088,93.01,,676.2,814.9,likely_quiet
asr_final_20260809_191856_849.wav,2.96,16000,0.075983,0.5386,0.0,0.8299,0.1701,68.98,472.4,708.3,823.0,likely_quiet
asr_final_20260809_191859_886.wav,2.816,16000,0.054836,0.7763,0.0,0.7857,0.2143,64.88,-229.8,762.6,1076.3,likely_quiet
asr_final_20260809_192010_517.wav,2.96,16000,0.068903,0.4982,0.0,0.7959,0.2041,32.72,218.4,670.0,815.9,likely_quiet
asr_final_20260809_192018_767.wav,2.96,16000,0.064472,0.5361,0.0,0.8197,0.1803,60.38,19.5,857.4,1055.1,likely_quiet
asr_final_20260809_192042_366.wav,2.96,16000,0.056021,0.6072,0.0,0.7483,0.2517,65.08,-286.7,840.8,1044.6,likely_quiet
asr_final_20260809_192047_238.wav,2.96,16000,0.065035,0.4616,0.0,0.8435,0.1565,73.52,,702.7,819.3,likely_quiet
asr_final_20260809_192055_631.wav,2.96,16000,0.074744,0.5956,0.0,0.8231,0.1769,49.31,-26.2,843.0,1014.2,likely_quiet
asr_final_20260809_192124_132.wav,2.96,16000,0.070608,0.4822,0.0,0.8776,0.1224,86.77,,689.0,817.2,likely_quiet
asr_final_20260809_192237_492.wav,2.816,16000,0.075256,0.5293,0.0,0.7714,0.2286,28.61,96.1,675.6,814.3,likely_quiet
asr_final_20260809_192350_995.wav,2.96,16000,0.071538,0.5451,0.0,0.8231,0.1769,65.86,198.3,714.5,818.6,likely_quiet
asr_final_20260809_192354_037.wav,2.816,16000,0.05647,0.7676,0.0,0.7929,0.2071,68.41,-284.1,804.1,1104.4,likely_quiet
asr_final_20260809_192549_782.wav,2.96,16000,0.076668,0.5989,0.0,0.8231,0.1769,48.85,-295.9,854.7,1020.6,likely_quiet
asr_final_20260809_192654_829.wav,2.96,16000,0.074063,0.5155,0.0,0.8401,0.1599,81.86,,711.9,822.6,likely_quiet
asr_final_20260809_192657_797.wav,2.816,16000,0.057814,0.7864,0.0,0.8286,0.1714,66.26,251.0,823.4,1096.2,likely_quiet
asr_final_20260809_192731_652.wav,2.816,16000,0.071345,0.5172,0.0,0.7,0.3,23.4,216.8,672.4,813.2,likely_quiet
asr_final_20260809_192816_687.wav,2.96,16000,0.079086,0.6224,0.0,0.8163,0.1837,48.49,-393.3,868.0,1091.6,likely_quiet
asr_final_20260809_193036_204.wav,2.96,16000,0.076549,0.5354,0.0,0.8844,0.1156,97.42,,680.3,814.2,likely_quiet
asr_final_20260809_193149_701.wav,2.96,16000,0.067333,0.4978,0.0,0.8469,0.1531,64.35,532.7,693.2,818.9,likely_quiet
asr_final_20260809_193222_919.wav,2.96,16000,0.055516,0.5465,0.0,0.7925,0.2075,31.66,142.4,784.5,919.3,likely_quiet
asr_final_20260809_193226_517.wav,2.96,16000,0.069919,0.4893,0.0,0.8946,0.1054,92.06,,675.9,813.9,likely_quiet
asr_final_20260809_193303_396.wav,2.96,16000,0.068336,0.4909,0.0,0.8537,0.1463,93.5,,707.9,819.3,likely_quiet
asr_final_20260809_193340_200.wav,2.96,16000,0.076452,0.5302,0.0,0.8844,0.1156,62.82,310.8,672.6,814.2,likely_quiet
asr_final_20260809_193348_452.wav,2.96,16000,0.068432,0.554,0.0,0.8129,0.1871,62.09,356.6,864.3,1057.1,likely_quiet
asr_final_20260809_193453_781.wav,2.96,16000,0.069547,0.5367,0.0,0.8639,0.1361,71.0,,688.8,816.2,likely_quiet
asr_final_20260809_193530_664.wav,2.96,16000,0.071146,0.5067,0.0,0.8333,0.1667,37.86,287.9,684.5,815.5,likely_quiet
asr_final_20260809_193607_226.wav,2.96,16000,0.075927,0.5644,0.0,0.8435,0.1565,69.06,,731.5,819.6,likely_quiet
asr_final_20260809_193610_582.wav,3.072,16000,0.059435,0.8018,0.0,0.8098,0.1902,45.05,-124.6,955.8,1475.6,likely_quiet
asr_final_20260809_193729_082.wav,2.96,16000,0.070641,0.6194,0.0,0.8707,0.1293,70.3,,838.9,1030.1,likely_quiet
asr_final_20260809_193805_966.wav,2.96,16000,0.081031,0.6186,0.0,0.7721,0.2279,33.12,124.7,829.4,1005.4,likely_quiet
asr_final_20260809_193842_846.wav,2.816,16000,0.073622,0.5688,0.0,0.8143,0.1857,50.36,-114.3,921.0,1411.2,likely_quiet
asr_final_20260809_193944_662.wav,2.96,16000,0.050297,0.5368,0.0,0.8197,0.1803,39.89,181.7,759.6,861.1,likely_quiet
asr_final_20260809_193948_127.wav,2.96,16000,0.066042,0.4916,0.0,0.8673,0.1327,65.81,411.9,697.7,818.6,likely_quiet
asr_final_20260809_194056_677.wav,2.816,16000,0.071392,0.7292,0.0,0.75,0.25,43.71,191.7,810.3,951.3,likely_quiet
asr_final_20260809_194110_117.wav,2.96,16000,0.082959,0.5821,0.0,0.8163,0.1837,46.5,-246.7,848.4,1015.9,likely_quiet
asr_final_20260809_194138_434.wav,2.816,16000,0.073249,0.4818,0.0,0.6464,0.3536,22.52,198.0,659.4,812.5,likely_quiet
asr_final_20260809_194405_713.wav,2.96,16000,0.075312,0.533,0.0,0.8537,0.1463,84.1,,696.8,822.0,likely_quiet
asr_final_20260809_194450_676.wav,2.96,16000,0.069188,0.6123,0.0,0.7959,0.2041,64.87,-422.2,846.8,1024.7,likely_quiet
asr_final_20260809_194527_559.wav,2.96,16000,0.080155,0.5913,0.0,0.8129,0.1871,55.39,-262.3,863.8,1023.3,likely_quiet
asr_final_20260809_194641_238.wav,2.96,16000,0.076997,0.6412,0.0,0.8095,0.1905,62.66,-75.2,866.7,1021.6,likely_quiet
asr_final_20260809_194718_180.wav,2.56,16000,0.084575,0.5961,0.0,0.6181,0.3819,18.97,81.7,822.1,985.5,likely_farfield_or_muffled
asr_final_20260809_195039_878.wav,2.96,16000,0.086567,0.7598,0.0,0.6667,0.3333,13.33,33.6,626.6,1135.5,likely_farfield_or_muffled
asr_final_20260809_195050_606.wav,2.96,16000,0.07709,0.5457,0.0,0.8912,0.1088,78.16,,669.2,814.9,likely_quiet
asr_final_20260809_195135_713.wav,2.96,16000,0.07763,0.5622,0.0,0.8537,0.1463,64.3,-364.6,857.3,1017.2,likely_quiet
asr_final_20260809_195545_072.wav,2.96,16000,0.082745,0.5451,0.0,0.7041,0.2959,26.55,145.3,688.1,816.2,likely_quiet
asr_final_20260809_195547_860.wav,2.56,16000,0.063917,0.8744,0.0,0.815,0.185,67.55,-299.2,821.8,1117.2,likely_quiet
asr_final_20260809_195658_432.wav,2.96,16000,0.074815,0.5198,0.0,0.881,0.119,66.92,362.3,690.1,814.2,likely_quiet
asr_final_20260809_195743_629.wav,2.96,16000,0.074089,0.5502,0.0,0.7891,0.2109,41.87,-304.3,858.9,1020.9,likely_quiet
asr_final_20260809_195849_168.wav,3.216,16000,0.074384,0.5635,0.0,0.6656,0.3344,29.18,186.9,659.1,813.4,likely_quiet
asr_final_20260809_195857_060.wav,2.96,16000,0.07243,0.5884,0.0,0.8027,0.1973,45.5,-375.0,883.8,1107.8,likely_quiet
asr_final_20260809_200010_447.wav,2.96,16000,0.072952,0.571,0.0,0.8333,0.1667,67.02,715.0,854.1,1106.4,likely_quiet
asr_final_20260809_200112_437.wav,2.96,16000,0.051412,0.5172,0.0,0.7823,0.2177,41.8,-375.7,815.1,946.3,likely_quiet
asr_final_20260809_200116_044.wav,2.96,16000,0.0709,0.5036,0.0,0.8741,0.1259,58.89,-30.4,685.2,815.9,likely_quiet
asr_final_20260809_200152_837.wav,2.96,16000,0.073352,0.5237,0.0,0.7653,0.2347,30.68,184.4,668.4,815.5,likely_quiet
asr_final_20260809_200229_541.wav,2.96,16000,0.084412,0.6217,0.0,0.8197,0.1803,50.48,122.8,709.3,819.6,likely_quiet
asr_final_20260809_200237_939.wav,2.96,16000,0.079211,0.5496,0.0,0.8469,0.1531,65.41,-598.1,854.2,1020.6,likely_quiet
asr_final_20260809_200342_925.wav,2.816,16000,0.079987,0.568,0.0,0.8679,0.1321,68.88,242.9,707.9,816.4,likely_quiet
asr_final_20260809_200346_044.wav,2.816,16000,0.05937,0.8019,0.0,0.8214,0.1786,62.27,-75.1,813.8,1061.4,likely_quiet
asr_final_20260809_200700_101.wav,2.96,16000,0.077394,0.7994,0.0,0.8231,0.1769,68.22,-369.5,842.6,1059.8,likely_quiet
asr_final_20260809_200723_888.wav,2.816,16000,0.074582,0.4963,0.0,0.7786,0.2214,31.07,113.1,697.4,813.9,likely_quiet
asr_final_20260809_200826_838.wav,2.96,16000,0.059301,0.6174,0.0,0.6837,0.3163,26.89,98.0,658.9,995.6,likely_quiet
asr_final_20260809_200914_192.wav,2.96,16000,0.077646,0.5558,0.0,0.568,0.432,22.11,131.0,707.7,816.9,likely_quiet
asr_final_20260809_201027_646.wav,2.96,16000,0.071517,0.5175,0.0,0.8537,0.1463,77.6,,715.9,821.6,likely_quiet
asr_final_20260809_201036_191.wav,2.96,16000,0.079299,0.5848,0.0,0.8197,0.1803,55.63,-190.3,867.5,1056.1,likely_quiet
asr_final_20260809_201104_579.wav,2.96,16000,0.071221,0.4966,0.0,0.881,0.119,56.67,370.2,677.9,813.5,likely_quiet
asr_final_20260809_201141_155.wav,2.96,16000,0.075399,0.5179,0.0,0.8299,0.1701,66.83,404.9,718.3,823.6,likely_quiet
asr_final_20260809_201144_195.wav,2.816,16000,0.055684,0.7313,0.0,0.8429,0.1571,61.73,-263.0,788.0,1058.6,likely_quiet
asr_final_20260809_201254_855.wav,2.96,16000,0.067541,0.4672,0.0,0.7891,0.2109,30.81,160.1,681.2,813.2,likely_quiet
asr_final_20260809_201339_885.wav,2.816,16000,0.074673,0.5533,0.0,0.8536,0.1464,43.16,-149.8,854.9,1015.6,likely_quiet
asr_final_20260809_201522_035.wav,2.96,16000,0.078011,0.5284,0.0,0.8673,0.1327,78.48,,690.9,815.9,likely_quiet
asr_final_20260809_201635_630.wav,2.96,16000,0.085083,0.5959,0.0,0.8469,0.1531,85.11,,741.4,847.6,likely_quiet
asr_final_20260809_201644_023.wav,2.96,16000,0.087884,0.6998,0.0,0.8912,0.1088,73.66,,651.9,944.3,likely_quiet
asr_final_20260809_201646_831.wav,2.56,16000,0.081652,0.6747,0.0,0.4724,0.5276,9.66,-5.4,497.2,911.3,likely_farfield_or_muffled
asr_final_20260809_201712_355.wav,2.96,16000,0.061961,0.4455,0.0,0.7415,0.2585,31.17,44.0,701.0,816.2,likely_quiet
asr_final_20260809_201757_545.wav,2.96,16000,0.066864,0.5001,0.0,0.7993,0.2007,47.77,-107.8,864.5,1029.7,likely_quiet
asr_final_20260809_201825_944.wav,2.96,16000,0.069475,0.494,0.0,0.8571,0.1429,97.3,,699.3,819.3,likely_quiet
asr_final_20260809_201947_862.wav,2.96,16000,0.071362,0.5512,0.0,0.8265,0.1735,64.64,-212.4,870.8,1021.6,likely_quiet
asr_final_20260809_202129_701.wav,2.96,16000,0.077505,0.5551,0.0,0.7313,0.2687,36.18,181.8,722.5,832.4,likely_quiet
asr_final_20260809_202202_990.wav,2.96,16000,0.062181,0.6644,0.0,0.7891,0.2109,29.94,168.2,807.6,938.5,likely_quiet
asr_final_20260809_202206_519.wav,2.96,16000,0.077149,0.5321,0.0,0.8605,0.1395,47.69,254.9,704.4,819.9,likely_quiet
asr_final_20260809_202251_622.wav,2.96,16000,0.077237,0.6235,0.0,0.8367,0.1633,66.27,-114.1,855.7,1019.9,likely_quiet
asr_final_20260809_202320_104.wav,2.96,16000,0.071347,0.5013,0.0,0.8571,0.1429,68.69,397.8,701.0,815.9,likely_quiet
asr_final_20260809_202328_523.wav,2.96,16000,0.080314,0.6213,0.0,0.8367,0.1633,44.33,-206.3,848.0,1014.9,likely_quiet
asr_final_20260809_202356_902.wav,2.96,16000,0.070741,0.4875,0.0,0.7347,0.2653,26.69,107.4,675.5,814.2,likely_quiet
asr_final_20260809_202433_552.wav,2.96,16000,0.075583,0.5483,0.0,0.8435,0.1565,65.45,459.3,720.9,818.9,likely_quiet
asr_final_20260809_202623_871.wav,2.56,16000,0.076758,0.485,0.0,0.5197,0.4803,18.92,185.0,646.0,810.5,likely_farfield_or_muffled
asr_final_20260809_202657_388.wav,2.96,16000,0.058691,0.6031,0.0,0.881,0.119,66.49,-348.5,814.5,1040.5,likely_quiet
asr_final_20260809_202700_916.wav,2.96,16000,0.080984,0.5905,0.0,0.6769,0.3231,28.04,-32.0,705.6,821.3,likely_quiet
asr_final_20260809_202703_792.wav,2.56,16000,0.066054,0.7057,0.0,0.5709,0.4291,14.17,164.1,765.0,1054.3,likely_farfield_or_muffled
asr_final_20260809_202746_034.wav,2.96,16000,0.081275,0.6568,0.0,0.8401,0.1599,66.91,-533.3,862.9,1020.6,likely_quiet
asr_final_20260809_202859_781.wav,3.072,16000,0.082655,0.6075,0.0,0.8459,0.1541,51.08,-273.2,841.2,1016.0,likely_quiet
asr_final_20260809_202927_876.wav,2.96,16000,0.072326,0.5683,0.0,0.8537,0.1463,78.15,,716.8,819.6,likely_quiet
asr_final_20260809_203001_156.wav,2.96,16000,0.055122,0.5826,0.0,0.7789,0.2211,31.79,175.9,772.9,889.5,likely_quiet
asr_final_20260809_203004_678.wav,2.96,16000,0.072703,0.511,0.0,0.6429,0.3571,24.31,119.1,680.7,814.9,likely_quiet
asr_final_20260809_203037_789.wav,2.96,16000,0.057361,0.5764,0.0,0.7245,0.2755,31.95,176.6,747.9,816.9,likely_quiet
asr_final_20260809_203049_872.wav,2.96,16000,0.074311,0.5735,0.0,0.8435,0.1565,53.71,-22.0,864.4,1041.9,likely_quiet
asr_final_20260809_203118_275.wav,2.96,16000,0.071835,0.5428,0.0,0.8673,0.1327,78.39,,699.3,816.6,likely_quiet
asr_final_20260809_203155_074.wav,2.96,16000,0.073218,0.497,0.0,0.7891,0.2109,35.75,124.5,678.6,813.5,likely_quiet
asr_final_20260809_203240_131.wav,2.96,16000,0.068817,0.5383,0.0,0.8333,0.1667,62.2,-346.9,857.8,1017.6,likely_quiet
asr_final_20260809_203308_580.wav,2.96,16000,0.074114,0.5028,0.0,0.8776,0.1224,68.56,343.7,681.8,814.2,likely_quiet
asr_final_20260809_203422_273.wav,3.216,16000,0.076349,0.5571,0.0,0.8688,0.1312,68.08,,686.4,815.6,likely_quiet
asr_final_20260809_203507_150.wav,2.96,16000,0.071304,0.5405,0.0,0.8197,0.1803,63.49,-118.9,868.7,1098.3,likely_quiet
asr_final_20260809_203543_876.wav,2.96,16000,0.080389,0.6302,0.0,0.8129,0.1871,59.22,-209.7,880.8,1038.9,likely_quiet
asr_final_20260809_203612_431.wav,2.96,16000,0.074161,0.5054,0.0,0.8741,0.1259,81.49,,695.7,816.9,likely_quiet
asr_final_20260809_203802_746.wav,2.56,16000,0.075935,0.4831,0.0,0.5236,0.4764,17.95,-28.0,628.9,809.4,likely_farfield_or_muffled
asr_final_20260809_203916_433.wav,2.96,16000,0.068179,0.4913,0.0,0.8673,0.1327,67.11,,708.4,816.6,likely_quiet
asr_final_20260809_204001_786.wav,2.96,16000,0.079726,0.6366,0.0,0.8129,0.1871,67.08,-219.5,884.5,1107.8,likely_quiet
asr_final_20260809_204107_060.wav,2.96,16000,0.072918,0.4999,0.0,0.8844,0.1156,81.04,,695.8,814.5,likely_quiet
asr_final_20260809_204139_060.wav,2.96,16000,0.059769,0.6259,0.0,0.8571,0.1429,60.8,215.3,828.4,974.3,likely_quiet
asr_final_20260809_204152_286.wav,2.96,16000,0.075279,0.5705,0.0,0.8401,0.1599,67.76,-306.4,854.7,1021.6,likely_quiet
asr_final_20260809_204220_685.wav,2.96,16000,0.077012,0.5482,0.0,0.8707,0.1293,75.46,432.7,702.0,817.6,likely_quiet
asr_final_20260809_204257_566.wav,2.96,16000,0.065133,0.5264,0.0,0.8503,0.1497,41.92,215.1,599.8,807.8,likely_quiet
asr_final_20260809_204300_436.wav,2.56,16000,0.060578,0.8233,0.0,0.8071,0.1929,71.45,-479.2,807.7,1110.9,likely_quiet
asr_final_20260809_204334_272.wav,2.96,16000,0.075218,0.5284,0.0,0.8197,0.1803,67.71,-20.0,709.0,819.3,likely_quiet
asr_final_20260809_204337_245.wav,2.816,16000,0.087065,0.904,0.0,0.7821,0.2179,23.84,219.4,688.6,942.1,likely_quiet
asr_final_20260809_204411_076.wav,2.96,16000,0.07856,0.5387,0.0,0.8912,0.1088,94.94,,684.4,815.9,likely_quiet
asr_final_20260809_204524_585.wav,2.96,16000,0.075137,0.5349,0.0,0.8707,0.1293,98.11,,690.1,818.9,likely_quiet
asr_final_20260809_204646_513.wav,2.96,16000,0.073015,0.5674,0.0,0.8299,0.1701,64.68,-548.1,830.2,1014.2,likely_quiet
asr_final_20260809_204759_875.wav,2.96,16000,0.085012,0.6259,0.0,0.8197,0.1803,61.11,-272.8,840.7,1014.9,likely_quiet
asr_final_20260809_204905_155.wav,2.96,16000,0.0744,0.5247,0.0,0.8844,0.1156,56.33,400.8,681.6,813.9,likely_quiet
asr_final_20260809_204908_039.wav,2.56,16000,0.059443,0.8057,0.0,0.8031,0.1969,66.62,-374.3,836.4,1063.7,likely_quiet
asr_final_20260809_204913_474.wav,2.96,16000,0.067895,0.5316,0.0,0.8231,0.1769,64.61,-7.9,851.9,1019.9,likely_quiet
asr_final_20260809_204950_265.wav,2.96,16000,0.076685,0.5845,0.0,0.8401,0.1599,60.07,-269.3,865.4,1019.6,likely_quiet
asr_final_20260809_205018_926.wav,3.216,16000,0.07887,0.5569,0.0,0.8844,0.1156,88.53,,664.8,813.4,likely_quiet
asr_final_20260809_205132_128.wav,2.96,16000,0.076599,0.5045,0.0,0.8503,0.1497,83.57,,716.0,824.3,likely_quiet
asr_final_20260809_205140_848.wav,3.216,16000,0.080174,0.6297,0.0,0.85,0.15,53.57,-177.3,835.9,1014.0,likely_quiet
asr_final_20260809_205208_994.wav,2.96,16000,0.08552,0.6208,0.0,0.8844,0.1156,78.39,,684.3,814.5,likely_quiet
asr_final_20260809_205217_220.wav,2.56,16000,0.083628,0.604,0.0,0.8543,0.1457,33.45,-117.5,864.5,1015.6,likely_quiet
asr_final_20260809_205254_114.wav,2.96,16000,0.079456,0.6244,0.0,0.8197,0.1803,68.48,-110.3,863.3,1018.2,likely_quiet
asr_final_20260809_205322_445.wav,2.96,16000,0.071095,0.4923,0.0,0.8605,0.1395,78.34,,699.0,816.6,likely_quiet
asr_final_20260809_205359_384.wav,2.96,16000,0.074896,0.549,0.0,0.8912,0.1088,61.65,359.1,676.7,812.8,likely_quiet
asr_final_20260809_205402_194.wav,2.56,16000,0.06002,0.7727,0.0,0.7677,0.2323,71.58,-321.5,918.4,1455.1,likely_quiet
asr_final_20260809_205435_875.wav,2.96,16000,0.077274,0.5445,0.0,0.8435,0.1565,69.47,,714.1,819.6,likely_quiet
asr_final_20260809_205444_442.wav,2.96,16000,0.077081,0.5889,0.0,0.8265,0.1735,55.33,-386.6,841.4,1014.9,likely_quiet
asr_final_20260809_205626_591.wav,3.216,16000,0.066157,0.5241,0.0,0.8688,0.1312,86.1,,678.8,815.0,likely_quiet
asr_final_20260809_205634_675.wav,2.96,16000,0.078083,0.5605,0.0,0.8401,0.1599,60.86,-250.9,857.4,1018.2,likely_quiet
asr_final_20260809_205703_079.wav,2.96,16000,0.07508,0.5596,0.0,0.881,0.119,51.47,304.5,681.2,813.5,likely_quiet
asr_final_20260809_205711_327.wav,2.96,16000,0.063418,0.4913,0.0,0.8061,0.1939,64.59,401.3,847.5,1053.0,likely_quiet
asr_final_20260809_205739_801.wav,2.96,16000,0.082113,0.6097,0.0,0.8333,0.1667,69.75,,713.6,822.6,likely_quiet
asr_final_20260809_205742_755.wav,2.816,16000,0.057912,0.7722,0.0,0.8321,0.1679,59.48,80.1,816.2,1077.8,likely_quiet
asr_final_20260809_205748_275.wav,2.96,16000,0.08528,0.6504,0.0,0.8537,0.1463,59.81,109.7,853.1,1017.6,likely_quiet
asr_final_20260809_205853_715.wav,2.96,16000,0.077981,0.5575,0.0,0.7585,0.2415,28.81,54.1,679.1,813.9,likely_quiet
asr_final_20260809_205901_877.wav,2.96,16000,0.076457,0.6017,0.0,0.8163,0.1837,65.17,-438.3,870.0,1054.7,likely_quiet
asr_final_20260809_205930_275.wav,2.96,16000,0.078527,0.5784,0.0,0.8503,0.1497,56.27,312.4,700.7,815.9,likely_quiet
asr_final_20260809_205938_825.wav,2.96,16000,0.090545,0.6946,0.0,0.8299,0.1701,57.0,-77.4,835.1,1003.0,likely_quiet
asr_final_20260809_205943_702.wav,3.216,16000,0.079736,0.8333,0.0,0.8531,0.1469,66.34,-596.7,828.9,1061.3,likely_quiet
asr_final_20260809_210002_102.wav,2.96,16000,0.069246,0.8654,0.0,0.6531,0.3469,34.29,-5.7,842.9,1052.4,likely_quiet
asr_final_20260809_210120_981.wav,2.96,16000,0.066654,0.4731,0.0,0.8707,0.1293,66.35,,697.1,814.5,likely_quiet
asr_final_20260809_210234_373.wav,2.96,16000,0.070405,0.5073,0.0,0.8469,0.1531,67.69,,708.1,816.6,likely_quiet
asr_final_20260809_210242_906.wav,2.96,16000,0.072224,0.5393,0.0,0.8469,0.1531,64.83,-471.7,869.9,1021.3,likely_quiet
asr_final_20260809_210356_355.wav,2.96,16000,0.081206,0.614,0.0,0.8231,0.1769,67.22,-271.5,860.7,1021.6,likely_quiet
asr_final_20260809_210424_752.wav,2.96,16000,0.075908,0.554,0.0,0.8571,0.1429,66.84,450.2,697.6,815.5,likely_quiet
asr_final_20260809_210611_476.wav,2.96,16000,0.049041,0.5585,0.0,0.8129,0.1871,63.43,378.2,784.7,917.2,likely_quiet
asr_final_20260809_210614_996.wav,2.96,16000,0.067621,0.4818,0.0,0.8776,0.1224,72.86,,692.7,817.9,likely_quiet
asr_final_20260809_210651_874.wav,2.96,16000,0.078197,0.5468,0.0,0.7687,0.2313,28.05,173.5,661.8,814.2,likely_quiet
asr_final_20260809_210654_743.wav,2.56,16000,0.058669,0.8318,0.0,0.8031,0.1969,65.25,-564.5,885.8,1151.2,likely_quiet
asr_final_20260809_210700_195.wav,2.96,16000,0.074096,0.6078,0.0,0.8095,0.1905,60.41,-433.5,884.1,1084.5,likely_quiet
asr_final_20260809_210728_584.wav,2.96,16000,0.075565,0.5567,0.0,0.8605,0.1395,91.65,,700.6,816.6,likely_quiet
asr_final_20260809_210805_465.wav,2.96,16000,0.072701,0.5124,0.0,0.8912,0.1088,87.45,,674.4,814.2,likely_quiet
asr_final_20260809_210813_568.wav,2.96,16000,0.066512,0.5109,0.0,0.8163,0.1837,62.64,169.6,861.6,1055.7,likely_quiet
asr_final_20260809_210838_353.wav,2.96,16000,0.053795,0.6367,0.0,0.7313,0.2687,54.23,-184.8,799.5,940.9,likely_quiet
asr_final_20260809_210841_956.wav,2.96,16000,0.075957,0.5727,0.0,0.8367,0.1633,89.48,,708.6,818.6,likely_quiet
asr_final_20260809_210845_385.wav,3.072,16000,0.053423,0.8144,0.0,0.8295,0.1705,63.72,-210.3,939.1,1691.1,likely_quiet
asr_final_20260809_210918_907.wav,2.96,16000,0.074895,0.535,0.0,0.8673,0.1327,68.36,389.4,693.7,816.2,likely_quiet
asr_final_20260809_210955_795.wav,2.96,16000,0.078369,0.5542,0.0,0.8299,0.1701,41.13,6.4,679.0,814.2,likely_quiet
asr_final_20260809_210958_581.wav,2.56,16000,0.060986,0.7558,0.0,0.8189,0.1811,65.7,-545.4,789.5,1078.9,likely_quiet
asr_final_20260809_211003_945.wav,2.96,16000,0.071318,0.5436,0.0,0.8129,0.1871,67.87,-82.2,863.5,1041.6,likely_quiet
asr_final_20260809_211040_831.wav,2.96,16000,0.074123,0.5668,0.0,0.8367,0.1633,64.53,-598.0,867.0,1019.6,likely_quiet
asr_final_20260809_211109_223.wav,2.96,16000,0.069001,0.4713,0.0,0.881,0.119,97.38,,707.7,837.8,likely_quiet
asr_final_20260809_211222_678.wav,2.96,16000,0.064558,0.4624,0.0,0.8571,0.1429,69.29,394.4,708.4,826.0,likely_quiet
asr_final_20260809_211413_065.wav,2.96,16000,0.080664,0.5775,0.0,0.8707,0.1293,95.78,,700.9,816.6,likely_quiet
asr_final_20260809_211534_993.wav,2.96,16000,0.084578,0.6379,0.0,0.8265,0.1735,45.87,-160.9,850.8,1016.6,likely_quiet
asr_final_20260809_211603_399.wav,2.96,16000,0.086984,0.6353,0.0,0.8844,0.1156,68.66,,667.8,813.5,likely_quiet
asr_final_20260809_211606_182.wav,2.56,16000,0.065721,0.9105,0.0,0.815,0.185,62.73,-383.2,769.9,1048.0,likely_quiet
asr_final_20260809_211611_547.wav,2.96,16000,0.0799,0.6013,0.0,0.7891,0.2109,64.73,-218.6,842.7,1023.0,likely_quiet
asr_final_20260809_211639_876.wav,2.816,16000,0.090435,0.6741,0.0,0.8679,0.1321,61.72,399.4,700.1,816.4,likely_quiet
asr_final_20260809_211642_996.wav,2.816,16000,0.064032,0.9088,0.0,0.7714,0.2286,62.89,-277.0,844.8,1102.6,likely_quiet
asr_final_20260809_211716_826.wav,2.96,16000,0.075707,0.5284,0.0,0.8605,0.1395,93.08,,709.8,821.3,likely_quiet
asr_final_20260809_211830_595.wav,2.96,16000,0.076122,0.566,0.0,0.8469,0.1531,67.75,,719.8,821.6,likely_quiet
asr_final_20260809_211907_395.wav,2.96,16000,0.074004,0.537,0.0,0.881,0.119,95.4,,692.5,814.9,likely_quiet
asr_final_20260809_212020_838.wav,2.96,16000,0.076559,0.5476,0.0,0.8605,0.1395,97.66,,696.4,815.9,likely_quiet
asr_final_20260809_212256_505.wav,2.96,16000,0.075754,0.5601,0.0,0.8265,0.1735,70.68,-323.3,861.7,1024.7,likely_quiet
asr_final_20260809_212324_990.wav,2.96,16000,0.077024,0.5437,0.0,0.8571,0.1429,68.48,347.0,685.2,814.9,likely_quiet
asr_final_20260809_212401_786.wav,2.96,16000,0.069242,0.498,0.0,0.8639,0.1361,50.76,123.1,686.0,813.9,likely_quiet
asr_final_20260809_212628_676.wav,2.96,16000,0.076366,0.5139,0.0,0.8605,0.1395,86.54,,708.5,819.3,likely_quiet
asr_final_20260809_212705_556.wav,2.96,16000,0.073136,0.5055,0.0,0.8946,0.1054,97.81,,680.5,813.9,likely_quiet
asr_final_20260809_212713_784.wav,2.96,16000,0.070254,0.5222,0.0,0.8027,0.1973,64.54,-261.8,880.9,1115.2,likely_quiet
asr_final_20260809_212738_675.wav,2.56,16000,0.060071,0.5869,0.0,0.4961,0.5039,19.51,73.2,820.0,941.0,likely_farfield_or_muffled
